,language,article,date,views
8001,en,bayesian_statistics,17600.0,448.0
8011,en,bayesian_statistics,17601.0,534.0
8021,en,bayesian_statistics,17602.0,885.0
8031,en,bayesian_statistics,17603.0,874.0
8041,en,bayesian_statistics,17604.0,876.0
8051,en,bayesian_statistics,17605.0,779.0
8061,en,bayesian_statistics,17606.0,697.0
8071,en,bayesian_statistics,17607.0,499.0
8081,en,bayesian_statistics,17608.0,520.0
8091,en,bayesian_statistics,17609.0,779.0
8101,en,bayesian_statistics,17610.0,837.0
8111,en,bayesian_statistics,17611.0,851.0
8121,en,bayesian_statistics,17612.0,795.0
8131,en,bayesian_statistics,17613.0,765.0
8141,en,bayesian_statistics,17614.0,530.0
8151,en,bayesian_statistics,17615.0,499.0
8161,en,bayesian_statistics,17616.0,810.0
8171,en,bayesian_statistics,17617.0,816.0
8181,en,bayesian_statistics,17618.0,790.0
8191,en,bayesian_statistics,17619.0,736.0
8201,en,bayesian_statistics,17620.0,643.0
8211,en,bayesian_statistics,17621.0,467.0
8221,en,bayesian_statistics,17622.0,447.0
8231,en,bayesian_statistics,17623.0,701.0
8241,en,bayesian_statistics,17624.0,890.0
8251,en,bayesian_statistics,17625.0,824.0
8261,en,bayesian_statistics,17626.0,801.0
8271,en,bayesian_statistics,17627.0,716.0
8281,en,bayesian_statistics,17628.0,513.0
8291,en,bayesian_statistics,17629.0,469.0
8301,en,bayesian_statistics,17630.0,812.0
8311,en,bayesian_statistics,17631.0,891.0
8321,en,bayesian_statistics,17632.0,938.0
8331,en,bayesian_statistics,17633.0,863.0
8341,en,bayesian_statistics,17634.0,704.0
8351,en,bayesian_statistics,17635.0,449.0
8361,en,bayesian_statistics,17636.0,545.0
8371,en,bayesian_statistics,17637.0,882.0
8381,en,bayesian_statistics,17638.0,873.0
8391,en,bayesian_statistics,17639.0,797.0
8401,en,bayesian_statistics,17640.0,884.0
8411,en,bayesian_statistics,17641.0,696.0
8421,en,bayesian_statistics,17642.0,496.0
8431,en,bayesian_statistics,17643.0,490.0
8441,en,bayesian_statistics,17644.0,844.0
8451,en,bayesian_statistics,17645.0,897.0
8461,en,bayesian_statistics,17646.0,922.0
8471,en,bayesian_statistics,17647.0,790.0
8481,en,bayesian_statistics,17648.0,650.0
8491,en,bayesian_statistics,17649.0,402.0
8501,en,bayesian_statistics,17650.0,493.0
8511,en,bayesian_statistics,17651.0,752.0
8521,en,bayesian_statistics,17652.0,753.0
8531,en,bayesian_statistics,17653.0,809.0
8541,en,bayesian_statistics,17654.0,807.0
8551,en,bayesian_statistics,17655.0,697.0
8561,en,bayesian_statistics,17656.0,490.0
8571,en,bayesian_statistics,17657.0,492.0
8581,en,bayesian_statistics,17658.0,792.0
8591,en,bayesian_statistics,17659.0,815.0
8601,en,bayesian_statistics,17660.0,746.0
8611,en,bayesian_statistics,17661.0,713.0
8621,en,bayesian_statistics,17662.0,632.0
8631,en,bayesian_statistics,17663.0,418.0
8641,en,bayesian_statistics,17664.0,492.0
8651,en,bayesian_statistics,17665.0,708.0
8661,en,bayesian_statistics,17666.0,808.0
8671,en,bayesian_statistics,17667.0,813.0
8681,en,bayesian_statistics,17668.0,828.0
8691,en,bayesian_statistics,17669.0,806.0
8701,en,bayesian_statistics,17670.0,407.0
8711,en,bayesian_statistics,17671.0,434.0
8721,en,bayesian_statistics,17672.0,694.0
8731,en,bayesian_statistics,17673.0,761.0
8741,en,bayesian_statistics,17674.0,878.0
8751,en,bayesian_statistics,17675.0,745.0
8761,en,bayesian_statistics,17676.0,700.0
8771,en,bayesian_statistics,17677.0,353.0
8781,en,bayesian_statistics,17678.0,451.0
8791,en,bayesian_statistics,17679.0,576.0
8801,en,bayesian_statistics,17680.0,731.0
8811,en,bayesian_statistics,17681.0,759.0
8821,en,bayesian_statistics,17682.0,734.0
8831,en,bayesian_statistics,17683.0,663.0
8841,en,bayesian_statistics,17684.0,451.0
8851,en,bayesian_statistics,17685.0,450.0
8861,en,bayesian_statistics,17686.0,767.0
8871,en,bayesian_statistics,17687.0,775.0
8881,en,bayesian_statistics,17688.0,783.0
8891,en,bayesian_statistics,17689.0,796.0
8901,en,bayesian_statistics,17690.0,664.0
8911,en,bayesian_statistics,17691.0,432.0
8921,en,bayesian_statistics,17692.0,435.0
8931,en,bayesian_statistics,17693.0,776.0
8941,en,bayesian_statistics,17694.0,705.0
8951,en,bayesian_statistics,17695.0,687.0
8961,en,bayesian_statistics,17696.0,685.0
8971,en,bayesian_statistics,17697.0,616.0
8981,en,bayesian_statistics,17698.0,364.0
8991,en,bayesian_statistics,17699.0,397.0
9001,en,bayesian_statistics,17700.0,594.0
9011,en,bayesian_statistics,17701.0,635.0
9021,en,bayesian_statistics,17702.0,670.0
9031,en,bayesian_statistics,17703.0,619.0
9041,en,bayesian_statistics,17704.0,527.0
9051,en,bayesian_statistics,17705.0,352.0
9061,en,bayesian_statistics,17706.0,350.0
9071,en,bayesian_statistics,17707.0,638.0
9081,en,bayesian_statistics,17708.0,649.0
9091,en,bayesian_statistics,17709.0,629.0
9101,en,bayesian_statistics,17710.0,643.0
9111,en,bayesian_statistics,17711.0,601.0
9121,en,bayesian_statistics,17712.0,715.0
9131,en,bayesian_statistics,17713.0,667.0
9141,en,bayesian_statistics,17714.0,617.0
9151,en,bayesian_statistics,17715.0,587.0
9161,en,bayesian_statistics,17716.0,582.0
9171,en,bayesian_statistics,17717.0,579.0
9181,en,bayesian_statistics,17718.0,658.0
9191,en,bayesian_statistics,17719.0,336.0
9201,en,bayesian_statistics,17720.0,400.0
9211,en,bayesian_statistics,17721.0,681.0
9221,en,bayesian_statistics,17722.0,691.0
9231,en,bayesian_statistics,17723.0,665.0
9241,en,bayesian_statistics,17724.0,649.0
9251,en,bayesian_statistics,17725.0,611.0
9261,en,bayesian_statistics,17726.0,371.0
9271,en,bayesian_statistics,17727.0,390.0
9281,en,bayesian_statistics,17728.0,609.0
9291,en,bayesian_statistics,17729.0,660.0
9301,en,bayesian_statistics,17730.0,648.0
9311,en,bayesian_statistics,17731.0,641.0
9321,en,bayesian_statistics,17732.0,580.0
9331,en,bayesian_statistics,17733.0,329.0
9341,en,bayesian_statistics,17734.0,420.0
9351,en,bayesian_statistics,17735.0,638.0
9361,en,bayesian_statistics,17736.0,693.0
9371,en,bayesian_statistics,17737.0,665.0
9381,en,bayesian_statistics,17738.0,741.0
9391,en,bayesian_statistics,17739.0,613.0
9401,en,bayesian_statistics,17740.0,393.0
9411,en,bayesian_statistics,17741.0,409.0
9421,en,bayesian_statistics,17742.0,679.0
9431,en,bayesian_statistics,17743.0,720.0
9441,en,bayesian_statistics,17744.0,744.0
9451,en,bayesian_statistics,17745.0,688.0
9461,en,bayesian_statistics,17746.0,620.0
9471,en,bayesian_statistics,17747.0,370.0
9481,en,bayesian_statistics,17748.0,364.0
9491,en,bayesian_statistics,17749.0,588.0
9501,en,bayesian_statistics,17750.0,650.0
9511,en,bayesian_statistics,17751.0,673.0
9521,en,bayesian_statistics,17752.0,709.0
9531,en,bayesian_statistics,17753.0,567.0
9541,en,bayesian_statistics,17754.0,395.0
9551,en,bayesian_statistics,17755.0,378.0
9561,en,bayesian_statistics,17756.0,629.0
9571,en,bayesian_statistics,17757.0,739.0
9581,en,bayesian_statistics,17758.0,641.0
9591,en,bayesian_statistics,17759.0,693.0
9601,en,bayesian_statistics,17760.0,610.0
9611,en,bayesian_statistics,17761.0,372.0
9621,en,bayesian_statistics,17762.0,422.0
9631,en,bayesian_statistics,17763.0,672.0
9641,en,bayesian_statistics,17764.0,753.0
9651,en,bayesian_statistics,17765.0,688.0
9661,en,bayesian_statistics,17766.0,689.0
9671,en,bayesian_statistics,17767.0,633.0
9681,en,bayesian_statistics,17768.0,388.0
9691,en,bayesian_statistics,17769.0,404.0
9701,en,bayesian_statistics,17770.0,725.0
9711,en,bayesian_statistics,17771.0,750.0
9721,en,bayesian_statistics,17772.0,763.0
9731,en,bayesian_statistics,17773.0,765.0
9741,en,bayesian_statistics,17774.0,671.0
9751,en,bayesian_statistics,17775.0,352.0
9761,en,bayesian_statistics,17776.0,439.0
9771,en,bayesian_statistics,17777.0,671.0
9781,en,bayesian_statistics,17778.0,784.0
9791,en,bayesian_statistics,17779.0,829.0
9801,en,bayesian_statistics,17780.0,781.0
9811,en,bayesian_statistics,17781.0,725.0
9821,en,bayesian_statistics,17782.0,444.0
9831,en,bayesian_statistics,17783.0,444.0
9841,en,bayesian_statistics,17784.0,776.0
9851,en,bayesian_statistics,17785.0,784.0
9861,en,bayesian_statistics,17786.0,771.0
9871,en,bayesian_statistics,17787.0,756.0
9881,en,bayesian_statistics,17788.0,757.0
9891,en,bayesian_statistics,17789.0,416.0
9901,en,bayesian_statistics,17790.0,514.0
9911,en,bayesian_statistics,17791.0,817.0
9921,en,bayesian_statistics,17792.0,850.0
9931,en,bayesian_statistics,17793.0,869.0
9941,en,bayesian_statistics,17794.0,884.0
9951,en,bayesian_statistics,17795.0,700.0
9961,en,bayesian_statistics,17796.0,485.0
9971,en,bayesian_statistics,17797.0,506.0
9981,en,bayesian_statistics,17798.0,823.0
9991,en,bayesian_statistics,17799.0,842.0
10001,en,bayesian_statistics,17800.0,847.0
10011,en,bayesian_statistics,17801.0,866.0
10021,en,bayesian_statistics,17802.0,671.0
10031,en,bayesian_statistics,17803.0,473.0
10041,en,bayesian_statistics,17804.0,537.0
10051,en,bayesian_statistics,17805.0,761.0
10061,en,bayesian_statistics,17806.0,811.0
10071,en,bayesian_statistics,17807.0,835.0
10081,en,bayesian_statistics,17808.0,782.0
10091,en,bayesian_statistics,17809.0,738.0
10101,en,bayesian_statistics,17810.0,511.0
10111,en,bayesian_statistics,17811.0,502.0
10121,en,bayesian_statistics,17812.0,807.0
10131,en,bayesian_statistics,17813.0,856.0
10141,en,bayesian_statistics,17814.0,866.0
10151,en,bayesian_statistics,17815.0,822.0
10161,en,bayesian_statistics,17816.0,794.0
10171,en,bayesian_statistics,17817.0,504.0
10181,en,bayesian_statistics,17818.0,587.0
10191,en,bayesian_statistics,17819.0,1019.0
10201,en,bayesian_statistics,17820.0,1101.0
10211,en,bayesian_statistics,17821.0,955.0
10221,en,bayesian_statistics,17822.0,893.0
10231,en,bayesian_statistics,17823.0,820.0
10241,en,bayesian_statistics,17824.0,505.0
10251,en,bayesian_statistics,17825.0,536.0
10261,en,bayesian_statistics,17826.0,946.0
10271,en,bayesian_statistics,17827.0,1014.0
10281,en,bayesian_statistics,17828.0,934.0
10291,en,bayesian_statistics,17829.0,912.0
10301,en,bayesian_statistics,17830.0,813.0
10311,en,bayesian_statistics,17831.0,507.0
10321,en,bayesian_statistics,17832.0,511.0
10331,en,bayesian_statistics,17833.0,922.0
10341,en,bayesian_statistics,17834.0,856.0
10351,en,bayesian_statistics,17835.0,845.0
10361,en,bayesian_statistics,17836.0,804.0
10371,en,bayesian_statistics,17837.0,753.0
10381,en,bayesian_statistics,17838.0,522.0
10391,en,bayesian_statistics,17839.0,533.0
10401,en,bayesian_statistics,17840.0,836.0
10411,en,bayesian_statistics,17841.0,828.0
10421,en,bayesian_statistics,17842.0,836.0
10431,en,bayesian_statistics,17843.0,805.0
10441,en,bayesian_statistics,17844.0,741.0
10451,en,bayesian_statistics,17845.0,541.0
10461,en,bayesian_statistics,17846.0,523.0
10471,en,bayesian_statistics,17847.0,901.0
10481,en,bayesian_statistics,17848.0,864.0
10491,en,bayesian_statistics,17849.0,981.0
10501,en,bayesian_statistics,17850.0,807.0
10511,en,bayesian_statistics,17851.0,828.0
10521,en,bayesian_statistics,17852.0,576.0
10531,en,bayesian_statistics,17853.0,548.0
10541,en,bayesian_statistics,17854.0,925.0
10551,en,bayesian_statistics,17855.0,883.0
10561,en,bayesian_statistics,17856.0,778.0
10571,en,bayesian_statistics,17857.0,679.0
10581,en,bayesian_statistics,17858.0,643.0
10591,en,bayesian_statistics,17859.0,508.0
10601,en,bayesian_statistics,17860.0,522.0
10611,en,bayesian_statistics,17861.0,889.0
10621,en,bayesian_statistics,17862.0,980.0
10631,en,bayesian_statistics,17863.0,950.0
10641,en,bayesian_statistics,17864.0,899.0
10651,en,bayesian_statistics,17865.0,818.0
10661,en,bayesian_statistics,17866.0,518.0
10671,en,bayesian_statistics,17867.0,651.0
10681,en,bayesian_statistics,17868.0,968.0
10691,en,bayesian_statistics,17869.0,932.0
10701,en,bayesian_statistics,17870.0,940.0
10711,en,bayesian_statistics,17871.0,926.0
10721,en,bayesian_statistics,17872.0,800.0
10731,en,bayesian_statistics,17873.0,1077.0
10741,en,bayesian_statistics,17874.0,932.0
10751,en,bayesian_statistics,17875.0,933.0
10761,en,bayesian_statistics,17876.0,1056.0
10771,en,bayesian_statistics,17877.0,843.0
10781,en,bayesian_statistics,17878.0,807.0
10791,en,bayesian_statistics,17879.0,728.0
10801,en,bayesian_statistics,17880.0,434.0
10811,en,bayesian_statistics,17881.0,486.0
10821,en,bayesian_statistics,17882.0,745.0
10831,en,bayesian_statistics,17883.0,750.0
10841,en,bayesian_statistics,17884.0,697.0
10851,en,bayesian_statistics,17885.0,652.0
10861,en,bayesian_statistics,17886.0,569.0
10871,en,bayesian_statistics,17887.0,465.0
10881,en,bayesian_statistics,17888.0,557.0
10891,en,bayesian_statistics,17889.0,477.0
10901,en,bayesian_statistics,17890.0,458.0
10911,en,bayesian_statistics,17891.0,500.0
10921,en,bayesian_statistics,17892.0,494.0
10931,en,bayesian_statistics,17893.0,512.0
10941,en,bayesian_statistics,17894.0,429.0
10951,en,bayesian_statistics,17895.0,471.0
10961,en,bayesian_statistics,17896.0,436.0
10971,en,bayesian_statistics,17897.0,430.0
10981,en,bayesian_statistics,17898.0,622.0
10991,en,bayesian_statistics,17899.0,730.0
11001,en,bayesian_statistics,17900.0,630.0
11011,en,bayesian_statistics,17901.0,470.0
11021,en,bayesian_statistics,17902.0,456.0
11031,en,bayesian_statistics,17903.0,730.0
11041,en,bayesian_statistics,17904.0,845.0
11051,en,bayesian_statistics,17905.0,795.0
11061,en,bayesian_statistics,17906.0,837.0
11071,en,bayesian_statistics,17907.0,701.0
11081,en,bayesian_statistics,17908.0,455.0
11091,en,bayesian_statistics,17909.0,484.0
11101,en,bayesian_statistics,17910.0,785.0
11111,en,bayesian_statistics,17911.0,849.0
11121,en,bayesian_statistics,17912.0,823.0
11131,en,bayesian_statistics,17913.0,848.0
11141,en,bayesian_statistics,17914.0,705.0
11151,en,bayesian_statistics,17915.0,452.0
11161,en,bayesian_statistics,17916.0,576.0
11171,en,bayesian_statistics,17917.0,742.0
11181,en,bayesian_statistics,17918.0,811.0
11191,en,bayesian_statistics,17919.0,821.0
11201,en,bayesian_statistics,17920.0,864.0
11211,en,bayesian_statistics,17921.0,722.0
11221,en,bayesian_statistics,17922.0,486.0
11231,en,bayesian_statistics,17923.0,535.0
11241,en,bayesian_statistics,17924.0,835.0
11251,en,bayesian_statistics,17925.0,875.0
11261,en,bayesian_statistics,17926.0,810.0
11271,en,bayesian_statistics,17927.0,786.0
11281,en,bayesian_statistics,17928.0,689.0
11291,en,bayesian_statistics,17929.0,465.0
11301,en,bayesian_statistics,17930.0,454.0
11311,en,bayesian_statistics,17931.0,743.0
11321,en,bayesian_statistics,17932.0,886.0
11331,en,bayesian_statistics,17933.0,833.0
11341,en,bayesian_statistics,17934.0,842.0
11351,en,bayesian_statistics,17935.0,759.0
11361,en,bayesian_statistics,17936.0,477.0
11371,en,bayesian_statistics,17937.0,553.0
11381,en,bayesian_statistics,17938.0,849.0
11391,en,bayesian_statistics,17939.0,933.0
11401,en,bayesian_statistics,17940.0,817.0
11411,en,bayesian_statistics,17941.0,811.0
11421,en,bayesian_statistics,17942.0,760.0
11431,en,bayesian_statistics,17943.0,479.0
11441,en,bayesian_statistics,17944.0,534.0
11451,en,bayesian_statistics,17945.0,754.0
11461,en,bayesian_statistics,17946.0,832.0
11471,en,bayesian_statistics,17947.0,819.0
11481,en,bayesian_statistics,17948.0,866.0
11491,en,bayesian_statistics,17949.0,820.0
11501,en,bayesian_statistics,17950.0,504.0
11511,en,bayesian_statistics,17951.0,518.0
11521,en,bayesian_statistics,17952.0,860.0
11531,en,bayesian_statistics,17953.0,811.0
11541,en,bayesian_statistics,17954.0,884.0
11551,en,bayesian_statistics,17955.0,889.0
11561,en,bayesian_statistics,17956.0,776.0
11571,en,bayesian_statistics,17957.0,452.0
11581,en,bayesian_statistics,17958.0,522.0
11591,en,bayesian_statistics,17959.0,795.0
11601,en,bayesian_statistics,17960.0,838.0
11611,en,bayesian_statistics,17961.0,871.0
11621,en,bayesian_statistics,17962.0,800.0
11631,en,bayesian_statistics,17963.0,762.0
11641,en,bayesian_statistics,17964.0,511.0
11651,en,bayesian_statistics,17965.0,534.0
11661,en,bayesian_statistics,17966.0,855.0
11671,en,bayesian_statistics,17967.0,849.0
11681,en,bayesian_statistics,17968.0,868.0
11691,en,bayesian_statistics,17969.0,818.0
11701,en,bayesian_statistics,17970.0,704.0
11711,en,bayesian_statistics,17971.0,492.0
11721,en,bayesian_statistics,17972.0,536.0
11731,en,bayesian_statistics,17973.0,921.0
11741,en,bayesian_statistics,17974.0,815.0
11751,en,bayesian_statistics,17975.0,819.0
11761,en,bayesian_statistics,17976.0,831.0
11771,en,bayesian_statistics,17977.0,793.0
11781,en,bayesian_statistics,17978.0,472.0
11791,en,bayesian_statistics,17979.0,553.0
11801,en,bayesian_statistics,17980.0,876.0
11811,en,bayesian_statistics,17981.0,942.0
11821,en,bayesian_statistics,17982.0,897.0
11831,en,bayesian_statistics,17983.0,899.0
11841,en,bayesian_statistics,17984.0,957.0
11851,en,bayesian_statistics,17985.0,678.0
11861,en,bayesian_statistics,17986.0,627.0
11871,en,bayesian_statistics,17987.0,926.0
11881,en,bayesian_statistics,17988.0,975.0
11891,en,bayesian_statistics,17989.0,868.0
11901,en,bayesian_statistics,17990.0,885.0
11911,en,bayesian_statistics,17991.0,832.0
11921,en,bayesian_statistics,17992.0,512.0
11931,en,bayesian_statistics,17993.0,557.0
11941,en,bayesian_statistics,17994.0,874.0
11951,en,bayesian_statistics,17995.0,1010.0
11961,en,bayesian_statistics,17996.0,887.0
11971,en,bayesian_statistics,17997.0,895.0
11981,en,bayesian_statistics,17998.0,818.0
11991,en,bayesian_statistics,17999.0,531.0
12001,en,bayesian_statistics,18000.0,527.0
12011,en,bayesian_statistics,18001.0,862.0
12021,en,bayesian_statistics,18002.0,836.0
12031,en,bayesian_statistics,18003.0,902.0
12041,en,bayesian_statistics,18004.0,816.0
12051,en,bayesian_statistics,18005.0,663.0
12061,en,bayesian_statistics,18006.0,517.0
12071,en,bayesian_statistics,18007.0,496.0
12081,en,bayesian_statistics,18008.0,735.0
12091,en,bayesian_statistics,18009.0,895.0
12101,en,bayesian_statistics,18010.0,838.0
12111,en,bayesian_statistics,18011.0,910.0
12121,en,bayesian_statistics,18012.0,758.0
12131,en,bayesian_statistics,18013.0,574.0
12141,en,bayesian_statistics,18014.0,562.0
12151,en,bayesian_statistics,18015.0,768.0
12161,en,bayesian_statistics,18016.0,853.0
12171,en,bayesian_statistics,18017.0,809.0
12181,en,bayesian_statistics,18018.0,825.0
12191,en,bayesian_statistics,18019.0,722.0
12201,en,bayesian_statistics,18020.0,612.0
12211,en,bayesian_statistics,18021.0,555.0
12221,en,bayesian_statistics,18022.0,799.0
12231,en,bayesian_statistics,18023.0,908.0
12241,en,bayesian_statistics,18024.0,798.0
12251,en,bayesian_statistics,18025.0,837.0
12261,en,bayesian_statistics,18026.0,760.0
12271,en,bayesian_statistics,18027.0,508.0
12281,en,bayesian_statistics,18028.0,531.0
12291,en,bayesian_statistics,18029.0,901.0
12301,en,bayesian_statistics,18030.0,864.0
12311,en,bayesian_statistics,18031.0,911.0
12321,en,bayesian_statistics,18032.0,829.0
12331,en,bayesian_statistics,18033.0,731.0
12341,en,bayesian_statistics,18034.0,516.0
12351,en,bayesian_statistics,18035.0,561.0
12361,en,bayesian_statistics,18036.0,801.0
12371,en,bayesian_statistics,18037.0,889.0
12381,en,bayesian_statistics,18038.0,861.0
12391,en,bayesian_statistics,18039.0,803.0
12401,en,bayesian_statistics,18040.0,723.0
12411,en,bayesian_statistics,18041.0,475.0
12421,en,bayesian_statistics,18042.0,520.0
12431,en,bayesian_statistics,18043.0,749.0
12441,en,bayesian_statistics,18044.0,824.0
12451,en,bayesian_statistics,18045.0,838.0
12461,en,bayesian_statistics,18046.0,784.0
12471,en,bayesian_statistics,18047.0,726.0
12481,en,bayesian_statistics,18048.0,556.0
12491,en,bayesian_statistics,18049.0,547.0
12501,en,bayesian_statistics,18050.0,795.0
12511,en,bayesian_statistics,18051.0,904.0
12521,en,bayesian_statistics,18052.0,965.0
12531,en,bayesian_statistics,18053.0,801.0
12541,en,bayesian_statistics,18054.0,772.0
12551,en,bayesian_statistics,18055.0,496.0
12561,en,bayesian_statistics,18056.0,446.0
12571,en,bayesian_statistics,18057.0,781.0
12581,en,bayesian_statistics,18058.0,918.0
12591,en,bayesian_statistics,18059.0,806.0
12601,en,bayesian_statistics,18060.0,807.0
12611,en,bayesian_statistics,18061.0,717.0
12621,en,bayesian_statistics,18062.0,536.0
12631,en,bayesian_statistics,18063.0,471.0
12641,en,bayesian_statistics,18064.0,789.0
12651,en,bayesian_statistics,18065.0,817.0
12661,en,bayesian_statistics,18066.0,835.0
12671,en,bayesian_statistics,18067.0,805.0
12681,en,bayesian_statistics,18068.0,726.0
12691,en,bayesian_statistics,18069.0,422.0
12701,en,bayesian_statistics,18070.0,447.0
12711,en,bayesian_statistics,18071.0,769.0
12721,en,bayesian_statistics,18072.0,821.0
12731,en,bayesian_statistics,18073.0,794.0
12741,en,bayesian_statistics,18074.0,803.0
12751,en,bayesian_statistics,18075.0,734.0
12761,en,bayesian_statistics,18076.0,439.0
12771,en,bayesian_statistics,18077.0,475.0
12781,en,bayesian_statistics,18078.0,737.0
12791,en,bayesian_statistics,18079.0,807.0
12801,en,bayesian_statistics,18080.0,736.0
12811,en,bayesian_statistics,18081.0,658.0
12821,en,bayesian_statistics,18082.0,583.0
12831,en,bayesian_statistics,18083.0,439.0
12841,en,bayesian_statistics,18084.0,487.0
12851,en,bayesian_statistics,18085.0,754.0
12861,en,bayesian_statistics,18086.0,784.0
12871,en,bayesian_statistics,18087.0,793.0
12881,en,bayesian_statistics,18088.0,808.0
12891,en,bayesian_statistics,18089.0,702.0
12901,en,bayesian_statistics,18090.0,501.0
12911,en,bayesian_statistics,18091.0,506.0
12921,en,bayesian_statistics,18092.0,813.0
12931,en,bayesian_statistics,18093.0,880.0
12941,en,bayesian_statistics,18094.0,885.0
12951,en,bayesian_statistics,18095.0,888.0
12961,en,bayesian_statistics,18096.0,777.0
12971,en,bayesian_statistics,18097.0,495.0
12981,en,bayesian_statistics,18098.0,542.0
12991,en,bayesian_statistics,18099.0,865.0
13001,en,bayesian_statistics,18100.0,908.0
13011,en,bayesian_statistics,18101.0,769.0
13021,en,bayesian_statistics,18102.0,881.0
13031,en,bayesian_statistics,18103.0,726.0
13041,en,bayesian_statistics,18104.0,512.0
13051,en,bayesian_statistics,18105.0,592.0
13061,en,bayesian_statistics,18106.0,778.0
13071,en,bayesian_statistics,18107.0,787.0
13081,en,bayesian_statistics,18108.0,918.0
13091,en,bayesian_statistics,18109.0,770.0
13101,en,bayesian_statistics,18110.0,623.0
13111,en,bayesian_statistics,18111.0,372.0
13121,en,bayesian_statistics,18112.0,421.0
13131,en,bayesian_statistics,18113.0,607.0
13141,en,bayesian_statistics,18114.0,721.0
13151,en,bayesian_statistics,18115.0,729.0
13161,en,bayesian_statistics,18116.0,659.0
13171,en,bayesian_statistics,18117.0,623.0
13181,en,bayesian_statistics,18118.0,467.0
13191,en,bayesian_statistics,18119.0,460.0
13201,en,bayesian_statistics,18120.0,674.0
13211,en,bayesian_statistics,18121.0,698.0
13221,en,bayesian_statistics,18122.0,712.0
13231,en,bayesian_statistics,18123.0,646.0
13241,en,bayesian_statistics,18124.0,547.0
13251,en,bayesian_statistics,18125.0,471.0
13261,en,bayesian_statistics,18126.0,452.0
13271,en,bayesian_statistics,18127.0,744.0
13281,en,bayesian_statistics,18128.0,763.0
13291,en,bayesian_statistics,18129.0,714.0
13301,en,bayesian_statistics,18130.0,687.0
13311,en,bayesian_statistics,18131.0,639.0
13321,en,bayesian_statistics,18132.0,428.0
13331,en,bayesian_statistics,18133.0,457.0
13341,en,bayesian_statistics,18134.0,704.0
13351,en,bayesian_statistics,18135.0,752.0
13361,en,bayesian_statistics,18136.0,874.0
13371,en,bayesian_statistics,18137.0,765.0
13381,en,bayesian_statistics,18138.0,670.0
13391,en,bayesian_statistics,18139.0,434.0
13401,en,bayesian_statistics,18140.0,489.0
13411,en,bayesian_statistics,18141.0,620.0
13421,en,bayesian_statistics,18142.0,791.0
13431,en,bayesian_statistics,18143.0,801.0
13441,en,bayesian_statistics,18144.0,793.0
13451,en,bayesian_statistics,18145.0,790.0
13461,en,bayesian_statistics,18146.0,444.0
13471,en,bayesian_statistics,18147.0,558.0
13481,en,bayesian_statistics,18148.0,843.0
13491,en,bayesian_statistics,18149.0,859.0
13501,en,bayesian_statistics,18150.0,775.0
13511,en,bayesian_statistics,18151.0,852.0
13521,en,bayesian_statistics,18152.0,679.0
13531,en,bayesian_statistics,18153.0,508.0
13541,en,bayesian_statistics,18154.0,499.0
13551,en,bayesian_statistics,18155.0,796.0
13561,en,bayesian_statistics,18156.0,851.0
13571,en,bayesian_statistics,18157.0,786.0
13581,en,bayesian_statistics,18158.0,817.0
13591,en,bayesian_statistics,18159.0,709.0
13601,en,bayesian_statistics,18160.0,540.0
13611,en,bayesian_statistics,18161.0,565.0
13621,en,bayesian_statistics,18162.0,808.0
13631,en,bayesian_statistics,18163.0,848.0
13641,en,bayesian_statistics,18164.0,852.0
13651,en,bayesian_statistics,18165.0,831.0
13661,en,bayesian_statistics,18166.0,721.0
13671,en,bayesian_statistics,18167.0,463.0
13681,en,bayesian_statistics,18168.0,447.0
13691,en,bayesian_statistics,18169.0,733.0
13701,en,bayesian_statistics,18170.0,775.0
13711,en,bayesian_statistics,18171.0,786.0
13721,en,bayesian_statistics,18172.0,783.0
13731,en,bayesian_statistics,18173.0,700.0
13741,en,bayesian_statistics,18174.0,537.0
13751,en,bayesian_statistics,18175.0,515.0
13761,en,bayesian_statistics,18176.0,782.0
13771,en,bayesian_statistics,18177.0,871.0
13781,en,bayesian_statistics,18178.0,887.0
13791,en,bayesian_statistics,18179.0,783.0
13801,en,bayesian_statistics,18180.0,683.0
13811,en,bayesian_statistics,18181.0,443.0
13821,en,bayesian_statistics,18182.0,556.0
13831,en,bayesian_statistics,18183.0,764.0
13841,en,bayesian_statistics,18184.0,902.0
13851,en,bayesian_statistics,18185.0,833.0
13861,en,bayesian_statistics,18186.0,847.0
13871,en,bayesian_statistics,18187.0,681.0
13881,en,bayesian_statistics,18188.0,436.0
13891,en,bayesian_statistics,18189.0,560.0
13901,en,bayesian_statistics,18190.0,771.0
13911,en,bayesian_statistics,18191.0,847.0
13921,en,bayesian_statistics,18192.0,885.0
13931,en,bayesian_statistics,18193.0,751.0
13941,en,bayesian_statistics,18194.0,664.0
13951,en,bayesian_statistics,18195.0,443.0
13961,en,bayesian_statistics,18196.0,511.0
13971,en,bayesian_statistics,18197.0,759.0
13981,en,bayesian_statistics,18198.0,700.0
13991,en,bayesian_statistics,18199.0,675.0
14001,en,bayesian_statistics,18200.0,668.0
14011,en,bayesian_statistics,18201.0,1057.0
14021,en,bayesian_statistics,18202.0,691.0
14031,en,bayesian_statistics,18203.0,480.0
14041,en,bayesian_statistics,18204.0,715.0
14051,en,bayesian_statistics,18205.0,761.0
14061,en,bayesian_statistics,18206.0,785.0
14071,en,bayesian_statistics,18207.0,741.0
